,question,references,corpus_id
10,How much money did the defendant transfer to the joint account from different bank accounts?,"[{""content"": ""transferring through electronically transmitted orders to the joint account number ... of the complainants from bank accounts numbered ..., ..., and ..., the total amount of \u20ac55,710, as detailed in the orders"", ""start_index"": 193, ""end_index"": 401}, {""content"": ""subsequently, using an ATM card, she gradually withdrew from the aforementioned account number ..., the total amount of \u20ac55,710"", ""start_index"": 407, ""end_index"": 534}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
11,How many withdrawals did the defendant make from the automatic teller machines?,"[{""content"": ""using an ATM card, she gradually withdrew from the aforementioned account number ..., the total amount of \u20ac55,710, making 84 individual withdrawals from automatic teller machines"", ""start_index"": 421, ""end_index"": 599}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
12,What period did the defendant transfer funds using the electronic management system?,"[{""content"": ""In addition, the defendant, during the period from June 2008 to November 2008, in the same exact manner (through the electronic management system of the bank accounts), transferred through electronically transmitted orders to account number ..., which she had opened at ..., from the complainants' bank accounts numbered ..., ..., ..., .."", ""start_index"": 601, ""end_index"": 939}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
13,How did the defendant transfer funds to her own account?,"[{""content"": ""the defendant, during the period from June 2008 to November 2008, in the same exact manner (through the electronic management system of the bank accounts), transferred through electronically transmitted orders to account number ..., which she had opened at ..., from the complainants' bank accounts numbered ..., ..., ..., ..., and ."", ""start_index"": 614, ""end_index"": 947}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
14,What is the total amount of money withdrawn by the defendant using an ATM card?,"[{""content"": ""using an ATM card, she gradually withdrew from the aforementioned account number ..., the total amount of \u20ac55,710, making 84 individual withdrawals from automatic teller machines"", ""start_index"": 421, ""end_index"": 599}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
15,What was the total amount of electronic transfers made by the defendant between June 2008 to November 2008?,"[{""content"": ""In addition, the defendant, during the period from June 2008 to November 2008, in the same exact manner (through the electronic management system of the bank accounts), transferred through electronically transmitted orders to account number ..., which she had opened at ..., from the complainants' bank accounts numbered ..., ..., ..., ..., and ..., the total amount of \u20ac73,942, as detailed in the orders regarding the transfers of these amounts"", ""start_index"": 99, ""end_index"": 544}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
16,How many individual withdrawals were made from automatic teller machines?,"[{""content"": ""..., the total amount of \u20ac55,710, making 84 individual withdrawals from automatic teller machines"", ""start_index"": 0, ""end_index"": 97}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
17,What were the amounts received by the defendant from the first complainant for specific purposes?,"[{""content"": ""Furthermore, during the period from February 2008 to November 2008, through multiple acts constituting a continuation of the crime, although she had received from the first complainant ... the amounts of \u20ac695.04, \u20ac695.04, and \u20ac845.04, in order to pay his insurance contributions to O.A.E.E. for the periods of January-February 2008, May-June 2008, and September-October 2008, as well as the amounts of \u20ac250 and \u20ac280, in order to settle credit card bills for \""."", ""start_index"": 546, ""end_index"": 1006}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
18,During which months did the defendant make electronic transfers from the complainants' bank accounts?,"[{""content"": ""In addition, the defendant, during the period from June 2008 to November 2008, in the same exact manner (through the electronic management system of the bank accounts), transferred through electronically transmitted orders to account number ..., which she had opened at ..., from the complainants' bank accounts numbered ..., ..., ..., ..., and ..., the total amount of \u20ac73,942, as detailed in the orders regarding the transfers of these amounts"", ""start_index"": 99, ""end_index"": 544}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
19,"For which periods did the first complainant give the amounts of €695.04, €695.04, and €845.04 to the defendant?","[{""content"": ""Furthermore, during the period from February 2008 to November 2008, through multiple acts constituting a continuation of the crime, although she had received from the first complainant ... the amounts of \u20ac695.04, \u20ac695.04, and \u20ac845.04, in order to pay his insurance contributions to O.A.E.E. for the periods of January-February 2008, May-June 2008, and September-October 2008"", ""start_index"": 546, ""end_index"": 920}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
20,What amounts did she receive from the first complainant during the period from February 2008 to November 2008?,"[{""content"": ""she had received from the first complainant ... the amounts of \u20ac695.04, \u20ac695.04, and \u20ac845.04, in order to pay his insurance contributions to O.A.E.E. for the periods of January-February 2008, May-June 2008, and September-October 2008, as well as the amounts of \u20ac250 and \u20ac280, in order to settle credit card bills for \""...\"", respectively"", ""start_index"": 143, ""end_index"": 479}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
21,What insurance contribution periods were the amounts from the second complainant meant to cover?,"[{""content"": ""from the second complainant ... she received the amounts of \u20ac283.64, \u20ac419.26, and \u20ac385.38, to pay the latter's insurance contributions to O.A.E.E. for the periods of July-August 2007, May-June 2008, September-October 2008, and November-December 2008"", ""start_index"": 485, ""end_index"": 734}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
22,What was the total amount she received from the second complainant for insurance contributions and VAT settlement?,"[{""content"": ""from the second complainant ... she received the amounts of \u20ac283.64, \u20ac419.26, and \u20ac385.38, to pay the latter's insurance contributions to O.A.E.E. for the periods of July-August 2007, May-June 2008, September-October 2008, and November-December 2008, as well as the amount of \u20ac1,888.03 for the settlement of VAT"", ""start_index"": 485, ""end_index"": 796}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
23,What were the amounts she received from the second complainant to settle insurance contributions for July-August 2007?,"[{""content"": ""from the second complainant ... she received the amounts of \u20ac283.64, \u20ac419.26, and \u20ac385.38, to pay the latter's insurance contributions to O.A.E.E. for the periods of July-August 2007, May-June 2008, September-October 2008, and November-December 2008"", ""start_index"": 485, ""end_index"": 734}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
24,What were the amounts received from the first complainant to settle credit card bills?,"[{""content"": ""the amounts of \u20ac250 and \u20ac280, in order to settle credit card bills for \""...\"", respectively"", ""start_index"": 389, ""end_index"": 479}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
25,What does the defendant claim about the transferred amounts?,"[{""content"": ""The defendant denies the charges against her and claims that the withdrawals were made by the second complainant and that all the amounts transferred to her account were transferred to cover the company's expenses and their personal expenses, due to her cohabitation with the second complainant and with his knowledge, with whom she intended to marry"", ""start_index"": 507, ""end_index"": 857}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
26,What contributions and obligations were the received amounts intended to pay?,"[{""content"": ""she received the amounts of \u20ac283.64, \u20ac419.26, and \u20ac385.38, to pay the latter's insurance contributions to O.A.E.E. for the periods of July-August 2007, May-June 2008, September-October 2008, and November-December 2008, as well as the amount of \u20ac1,888.03 for the settlement of VAT"", ""start_index"": 4, ""end_index"": 283}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
27,How did the defendant allegedly use the received amounts?,"[{""content"": ""she received the amounts of \u20ac283.64, \u20ac419.26, and \u20ac385.38, to pay the latter's insurance contributions to O.A.E.E. for the periods of July-August 2007, May-June 2008, September-October 2008, and November-December 2008, as well as the amount of \u20ac1,888.03 for the settlement of VAT, she never paid the above amounts to settle the aforementioned obligations, nor did she return them to the complainants, despite being urged to do so, but incorporated them into her assets and wrongfully appropriated them"", ""start_index"": 4, ""end_index"": 505}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
28,How much money in total did she receive to pay the insurance contributions and VAT?,"[{""content"": ""she received the amounts of \u20ac283.64, \u20ac419.26, and \u20ac385.38, to pay the latter's insurance contributions to O.A.E.E. for the periods of July-August 2007, May-June 2008, September-October 2008, and November-December 2008, as well as the amount of \u20ac1,888.03 for the settlement of VAT"", ""start_index"": 4, ""end_index"": 283}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
29,How did the defendant respond to the charges against her?,"[{""content"": ""The defendant denies the charges against her and claims that the withdrawals were made by the second complainant and that all the amounts transferred to her account were transferred to cover the company's expenses and their personal expenses, due to her cohabitation with the second complainant and with his knowledge, with whom she intended to marry"", ""start_index"": 507, ""end_index"": 857}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
30,What indicated the defendant's guilt according to the prosecution witness?,"[{""content"": ""However, this claim is not supported by any evidence; on the contrary, it emerged that she conducted the transfers of the money and withdrawals without the complainants' knowledge, and when she learned that they had been informed about the account movements and met at the Bank, her behavior and demeanor indicated guilt, according to the testimony of the prosecution witness ..., an employee of the Pangrati branch of ..., who saw her on the same day at the aforementioned Bank when she met with the complainants"", ""start_index"": 354, ""end_index"": 867}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
31,What did the defendant claim about the amounts transferred to her account?,"[{""content"": ""The defendant denies the charges against her and claims that the withdrawals were made by the second complainant and that all the amounts transferred to her account were transferred to cover the company's expenses and their personal expenses, due to her cohabitation with the second complainant and with his knowledge, with whom she intended to marry"", ""start_index"": 2, ""end_index"": 352}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
32,What does the prosecution claim about the defendant's actions regarding the transfers and withdrawals?,"[{""content"": ""However, this claim is not supported by any evidence; on the contrary, it emerged that she conducted the transfers of the money and withdrawals without the complainants' knowledge,"", ""start_index"": 354, ""end_index"": 534}, {""content"": ""and when she learned that they had been informed about the account movements and met at the Bank, her behavior and demeanor indicated guilt, according to the testimony of the prosecution witness ..., an employee of the Pangrati branch of ..., who saw her on the same day at the aforementioned Bank when she met with the complainants"", ""start_index"": 535, ""end_index"": 867}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
33,What was the relationship between the defendant and the second complainant according to her claim?,"[{""content"": ""The defendant denies the charges against her and claims that the withdrawals were made by the second complainant and that all the amounts transferred to her account were transferred to cover the company's expenses and their personal expenses, due to her cohabitation with the second complainant and with his knowledge, with whom she intended to marry"", ""start_index"": 2, ""end_index"": 352}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
34,Who saw the defendant at the Bank on the same day she met with the complainants?,"[{""content"": ""according to the testimony of the prosecution witness ..., an employee of the Pangrati branch of ..., who saw her on the same day at the aforementioned Bank when she met with the complainants"", ""start_index"": 676, ""end_index"": 867}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
35,What methodology did the defendant use to commit the fraud?,"[{""content"": ""The ongoing act of fraud using a computer was committed by the defendant professionally, as evidenced by her repeated commission of the act, as well as the infrastructure she had established with the intent of repeated commission, based on a specific plan and methodology (transferring smaller amounts to a joint account of the complainants from the remaining accounts of the latter, and then withdrawing the transferred amounts with an ATM card, as well as directly transferring smaller amounts from the complainants' accounts to her personal account she had opened at the same bank), indicating her purpose to generate income, with the financial benefit she gained, corresponding to the complainants' damage, exceeding a total of \u20ac30,000"", ""start_index"": 139, ""end_index"": 878}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
36,What evidence shows that the defendant committed fraud professionally?,"[{""content"": ""The ongoing act of fraud using a computer was committed by the defendant professionally, as evidenced by her repeated commission of the act, as well as the infrastructure she had established with the intent of repeated commission, based on a specific plan and methodology (transferring smaller amounts to a joint account of the complainants from the remaining accounts of the latter, and then withdrawing the transferred amounts with an ATM card, as well as directly transferring smaller amounts from the complainants' accounts to her personal account she had opened at the same bank), indicating her purpose to generate income, with the financial benefit she gained, corresponding to the complainants' damage, exceeding a total of \u20ac30,000"", ""start_index"": 139, ""end_index"": 878}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
37,What financial damage did the complainants suffer due to the fraud?,"[{""content"": ""The ongoing act of fraud using a computer was committed by the defendant professionally, as evidenced by her repeated commission of the act, as well as the infrastructure she had established with the intent of repeated commission, based on a specific plan and methodology (transferring smaller amounts to a joint account of the complainants from the remaining accounts of the latter, and then withdrawing the transferred amounts with an ATM card, as well as directly transferring smaller amounts from the complainants' accounts to her personal account she had opened at the same bank), indicating her purpose to generate income, with the financial benefit she gained, corresponding to the complainants' damage, exceeding a total of \u20ac30,000"", ""start_index"": 139, ""end_index"": 878}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
38,Where did the defendant see the complainants on the same day as the fraud?,"[{""content"": ""..., an employee of the Pangrati branch of ..., who saw her on the same day at the aforementioned Bank when she met with the complainants"", ""start_index"": 0, ""end_index"": 137}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
39,What was the total financial benefit gained by the defendant from the fraud?,"[{""content"": ""The ongoing act of fraud using a computer was committed by the defendant professionally, as evidenced by her repeated commission of the act, as well as the infrastructure she had established with the intent of repeated commission, based on a specific plan and methodology (transferring smaller amounts to a joint account of the complainants from the remaining accounts of the latter, and then withdrawing the transferred amounts with an ATM card, as well as directly transferring smaller amounts from the complainants' accounts to her personal account she had opened at the same bank), indicating her purpose to generate income, with the financial benefit she gained, corresponding to the complainants' damage, exceeding a total of \u20ac30,000"", ""start_index"": 139, ""end_index"": 878}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Areios Pagos 1414-017.txt
40,What was the verdict in this criminal court case?,"[{""content"": ""Court (Civil/Criminal): Criminal"", ""start_index"": 2, ""end_index"": 34}, {""content"": ""**Result (not guilty, guilty):** Guilty"", ""start_index"": 94, ""end_index"": 133}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
41,Was the case civil or criminal?,"[{""content"": ""Court (Civil/Criminal): Criminal"", ""start_index"": 2, ""end_index"": 34}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
42,What was the result of the case?,"[{""content"": ""**Result (not guilty, guilty):** Guilty"", ""start_index"": 94, ""end_index"": 133}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
43,What is the nature of the court case?,"[{""content"": ""Court (Civil/Criminal): Criminal"", ""start_index"": 2, ""end_index"": 34}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
44,What was the verdict of the criminal case?,"[{""content"": ""**Court (Civil/Criminal): Criminal**"", ""start_index"": 0, ""end_index"": 36}, {""content"": ""**Result (not guilty, guilty):** Guilty"", ""start_index"": 94, ""end_index"": 133}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
45,"What were the circumstances that led to the defendant being declared guilty in Athens between July 25, 2005, to July 26, 2005?","[{""content"": ""In Athens, between the period from July 25, 2005, to July 26, 2005, for profit and with the intent to conceal the true origin and provide assistance to a person involved in criminal activity, he intentionally concealed any assets and became, in any case, the beneficiary of those assets, which originated from the aforementioned activity, namely fraud through the manipulation of computer data, from which the damage caused is particularly significant, the perpetrator committing professional fraud, and the circumstances under which this act was carried out indicating that he is particularly dangerous"", ""start_index"": 63, ""end_index"": 666}, {""content"": ""He engages in activities related to money laundering from criminal activity as a profession and is particularly dangerous"", ""start_index"": 668, ""end_index"": 789}, {""content"": ""Specifically: An individual whose identity is unknown had violated the communication codes of .... and ... with Bank ..."", ""start_index"": 791, ""end_index"": 911}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
46,What activities related to money laundering did the defendant engage in?,"[{""content"": ""Declares the defendant guilty of the following: In Athens, between the period from July 25, 2005, to July 26, 2005, for profit and with the intent to conceal the true origin and provide assistance to a person involved in criminal activity, he intentionally concealed any assets and became, in any case, the beneficiary of those assets, which originated from the aforementioned activity, namely fraud through the manipulation of computer data, from which the damage caused is particularly significant, the perpetrator committing professional fraud, and the circumstances under which this act was carried out indicating that he is particularly dangerous"", ""start_index"": 15, ""end_index"": 666}, {""content"": ""He engages in activities related to money laundering from criminal activity as a profession and is particularly dangerous"", ""start_index"": 668, ""end_index"": 789}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
47,"What was the intent behind the defendant's actions between July 25, 2005, to July 26, 2005, in Athens?","[{""content"": ""Declares the defendant guilty of the following: In Athens, between the period from July 25, 2005, to July 26, 2005, for profit and with the intent to conceal the true origin and provide assistance to a person involved in criminal activity, he intentionally concealed any assets and became, in any case, the beneficiary of those assets"", ""start_index"": 15, ""end_index"": 349}, {""content"": ""He engages in activities related to money laundering from criminal activity as a profession and is particularly dangerous"", ""start_index"": 668, ""end_index"": 789}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
48,Why is the defendant considered particularly dangerous?,"[{""content"": ""he intentionally concealed any assets and became, in any case, the beneficiary of those assets, which originated from the aforementioned activity, namely fraud through the manipulation of computer data, from which the damage caused is particularly significant, the perpetrator committing professional fraud, and the circumstances under which this act was carried out indicating that he is particularly dangerous"", ""start_index"": 255, ""end_index"": 666}, {""content"": ""He engages in activities related to money laundering from criminal activity as a profession and is particularly dangerous"", ""start_index"": 668, ""end_index"": 789}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
49,What did the defendant do with the assets originated from fraud?,"[{""content"": ""In Athens, between the period from July 25, 2005, to July 26, 2005, for profit and with the intent to conceal the true origin and provide assistance to a person involved in criminal activity, he intentionally concealed any assets and became, in any case, the beneficiary of those assets, which originated from the aforementioned activity, namely fraud through the manipulation of computer data, from which the damage caused is particularly significant, the perpetrator committing professional fraud, and the circumstances under which this act was carried out indicating that he is particularly dangerous"", ""start_index"": 63, ""end_index"": 666}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
50,What events involving Bank occurred on the specified dates in 2005?,"[{""content"": ""Specifically: An individual whose identity is unknown had violated the communication codes of .... and ... with Bank ..... (password, passport details via the Internet) within the framework of electronic banking transactions provided by the aforementioned bank and on June 20, 2005, July 12, 2005, and July 25, 2005, knowingly falsely presented himself to employees of Bank ..... over the phone as the ..... beneficiary of the ..... account at this bank, knowing the password and account number"", ""start_index"": 125, ""end_index"": 619}, {""content"": ""Thus, on June 20, 2005, he succeeded, through the appropriate employees, in changing the phone number at the Bank to his own ..."", ""start_index"": 621, ""end_index"": 749}, {""content"": ""On July 12, 2005, he verified the change of the phone number,"", ""start_index"": 751, ""end_index"": 812}, {""content"": ""and on July 25, 2005, he read a transfer request to Greece for the amount of $427,620 with account number .."", ""start_index"": 813, ""end_index"": 921}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
51,"What actions did the individual take with Bank ..... between June 20, 2005, and July 25, 2005?","[{""content"": ""on June 20, 2005, he succeeded, through the appropriate employees, in changing the phone number at the Bank to his own ..."", ""start_index"": 627, ""end_index"": 749}, {""content"": ""On July 12, 2005, he verified the change of the phone number, and on July 25, 2005, he read a transfer request to Greece for the amount of $427,620 with account number .."", ""start_index"": 751, ""end_index"": 921}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
52,Which activities related to money laundering did the individual engage in?,"[{""content"": ""He engages in activities related to money laundering from criminal activity as a profession and is particularly dangerous"", ""start_index"": 2, ""end_index"": 123}, {""content"": ""An individual whose identity is unknown had violated the communication codes of .... and ... with Bank ..... (password, passport details via the Internet) within the framework of electronic banking transactions provided by the aforementioned bank and on June 20, 2005, July 12, 2005, and July 25, 2005, knowingly falsely presented himself to employees of Bank ..... over the phone as the ..... beneficiary of the ..... account at this bank, knowing the password and account number"", ""start_index"": 139, ""end_index"": 619}, {""content"": ""Thus, on June 20, 2005, he succeeded, through the appropriate employees, in changing the phone number at the Bank to his own ..."", ""start_index"": 621, ""end_index"": 749}, {""content"": ""On July 12, 2005, he verified the change of the phone number, and on July 25, 2005, he read a transfer request to Greece for the amount of $427,620 with account number .."", ""start_index"": 751, ""end_index"": 921}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
53,On which dates in 2005 did the individual falsely present himself to employees of Bank .....?,"[{""content"": ""on June 20, 2005, July 12, 2005, and July 25, 2005, knowingly falsely presented himself to employees of Bank ..... over the phone as the ..... beneficiary of the ..... account at this bank, knowing the password and account number"", ""start_index"": 390, ""end_index"": 619}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Law Cases/Athens Court of Appeal 1312-2018.txt
