,question,references,corpus_id
10,What actions are punishable in relation to child pornographic material?,"[{""content"": ""Actions of the first and second paragraph are punishable by imprisonment of up to ten years and a fine of fifty to one hundred thousand Euros if: are professionally or habitually committed; the production of child pornographic material is connected to the exploiting of the need, mental or intellectual weakness or corporal dysfunction of the minor due to organic disease or by exercise or threat of violence or using a minor under the age of fifteen"", ""start_index"": 386, ""end_index"": 836}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
11,What are the potential penalties for actions related to child pornographic material?,"[{""content"": ""Actions of the first and second paragraph are punishable by imprisonment of up to ten years and a fine of fifty to one hundred thousand Euros if: are professionally or habitually committed; the production of child pornographic material is connected to the exploiting of the need, mental or intellectual weakness or corporal dysfunction of the minor due to organic disease or by exercise or threat of violence or using a minor under the age of fifteen"", ""start_index"": 386, ""end_index"": 836}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
12,What are the consequences for the production of child pornographic material under specific circumstances?,"[{""content"": ""Actions of the first and second paragraph are punishable by imprisonment of up to ten years and a fine of fifty to one hundred thousand Euros if: are professionally or habitually committed; the production of child pornographic material is connected to the exploiting of the need, mental or intellectual weakness or corporal dysfunction of the minor due to organic disease or by exercise or threat of violence or using a minor under the age of fifteen"", ""start_index"": 386, ""end_index"": 836}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
13,What penalties can be imposed for actions related to child pornographic material under specific conditions?,"[{""content"": ""Actions of the first and second paragraph are punishable by imprisonment of up to ten years and a fine of fifty to one hundred thousand Euros if: are professionally or habitually committed; the production of child pornographic material is connected to the exploiting of the need, mental or intellectual weakness or corporal dysfunction of the minor due to organic disease or by exercise or threat of violence or using a minor under the age of fifteen"", ""start_index"": 386, ""end_index"": 836}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
14,What penalties can be faced for production of child pornographic material connected to exploiting a minor's vulnerability?,"[{""content"": ""Actions of the first and second paragraph are punishable by imprisonment of up to ten years and a fine of fifty to one hundred thousand Euros if: are professionally or habitually committed; the production of child pornographic material is connected to the exploiting of the need, mental or intellectual weakness or corporal dysfunction of the minor due to organic disease or by exercise or threat of violence or using a minor under the age of fifteen"", ""start_index"": 386, ""end_index"": 836}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
15,What are the legal consequences if the described act results in the victim's death?,"[{""content"": ""If, however, such an act resulted in the victim\u2019s death, then life imprisonment is imposed"", ""start_index"": 216, ""end_index"": 306}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
16,What are the penalties for causing grievous bodily harm to the victim in case b)?,"[{""content"": ""If such an act as described in case b) resulted in grievous bodily harm to the victim, it will entail a sentence of at least ten years' imprisonment and a fine of one hundred thousand to five hundred thousand Euros"", ""start_index"": 0, ""end_index"": 214}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
17,What penalties are imposed if the act described in case b) leads to the victim suffering grievous bodily harm?,"[{""content"": ""If such an act as described in case b) resulted in grievous bodily harm to the victim, it will entail a sentence of at least ten years' imprisonment and a fine of one hundred thousand to five hundred thousand Euros"", ""start_index"": 0, ""end_index"": 214}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
18,What penalties are in place for the act described in case b) that leads to at least ten years' imprisonment?,"[{""content"": ""If such an act as described in case b) resulted in grievous bodily harm to the victim, it will entail a sentence of at least ten years' imprisonment and a fine of one hundred thousand to five hundred thousand Euros"", ""start_index"": 0, ""end_index"": 214}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
19,What penalties are imposed for causing the victim's death in case b) of the described act?,"[{""content"": ""If, however, such an act resulted in the victim\u2019s death, then life imprisonment is imposed"", ""start_index"": 216, ""end_index"": 306}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Child pornography - Article 348Α.txt
20,What are the actions that lead to punishment under the described scenario?,"[{""content"": ""Whoever, with the intent of obtaining for himself or a third person an unlawful material benefit, damages the assets of another by influencing the result of a data processing operation through incorrect configuration of a program, use of incorrect or incomplete data, or with any other influence, shall be punished with imprisonment for 3 months to 5 years"", ""start_index"": 0, ""end_index"": 356}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Computer fraud - Article 386Α ΠK.txt
21,What are the potential consequences for damaging the assets of another by influencing a data processing operation?,"[{""content"": ""Whoever, with the intent of obtaining for himself or a third person an unlawful material benefit, damages the assets of another by influencing the result of a data processing operation through incorrect configuration of a program, use of incorrect or incomplete data, or with any other influence, shall be punished with imprisonment for 3 months to 5 years"", ""start_index"": 0, ""end_index"": 356}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Computer fraud - Article 386Α ΠK.txt
22,How long is the possible imprisonment term for damaging another person's assets through the influence of a data processing operation?,"[{""content"": ""Whoever, with the intent of obtaining for himself or a third person an unlawful material benefit, damages the assets of another by influencing the result of a data processing operation through incorrect configuration of a program, use of incorrect or incomplete data, or with any other influence, shall be punished with imprisonment for 3 months to 5 years"", ""start_index"": 0, ""end_index"": 356}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Computer fraud - Article 386Α ΠK.txt
23,What actions constitute influencing the result of a data processing operation based on the text?,"[{""content"": ""Whoever, with the intent of obtaining for himself or a third person an unlawful material benefit, damages the assets of another by influencing the result of a data processing operation through incorrect configuration of a program, use of incorrect or incomplete data, or with any other influence, shall be punished with imprisonment for 3 months to 5 years"", ""start_index"": 0, ""end_index"": 356}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Computer fraud - Article 386Α ΠK.txt
24,What are the types of incorrect actions that can lead to imprisonment for influencing a data processing operation according to the text?,"[{""content"": ""Whoever, with the intent of obtaining for himself or a third person an unlawful material benefit, damages the assets of another by influencing the result of a data processing operation through incorrect configuration of a program, use of incorrect or incomplete data, or with any other influence, shall be punished with imprisonment for 3 months to 5 years"", ""start_index"": 0, ""end_index"": 356}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Computer fraud - Article 386Α ΠK.txt
25,What is the minimum sentence for offending the genital respectability of a minor under the age of fifteen through lecherous gestures?,"[{""content"": ""Any adult, who through Internet or other means of communication, builds contact with a person under the age of fifteen and offends the genital respectability of the latter using lecherous gestures or proposals, is sentenced to an imprisonment of at least two years"", ""start_index"": 0, ""end_index"": 264}, {""content"": ""Any person, who through Internet or other means of communication, builds contact with a person that appears to be a minor under the age of fifteen and offends the genital respectability of the latter using lecherous gestures or proposals, is sentenced to an imprisonment of at least one year"", ""start_index"": 413, ""end_index"": 704}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Genital respectability offence - Article 337.txt
26,What is the minimum imprisonment sentence for repetitively offending the genital respectability of a person under fifteen through lecherous gestures?,"[{""content"": ""Any adult, who through Internet or other means of communication, builds contact with a person under the age of fifteen and offends the genital respectability of the latter using lecherous gestures or proposals, is sentenced to an imprisonment of at least two years"", ""start_index"": 0, ""end_index"": 264}, {""content"": ""In case of this activity rehearsed repeatedly or an encounter has taken place, this shall entail a sentence of at least three years\u2019 imprisonment"", ""start_index"": 266, ""end_index"": 411}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Genital respectability offence - Article 337.txt
27,What is the minimum sentence for building contact with a person appearing to be a minor under fifteen and offending their genital respectability via lecherous gestures or proposals?,"[{""content"": ""Any person, who through Internet or other means of communication, builds contact with a person that appears to be a minor under the age of fifteen and offends the genital respectability of the latter using lecherous gestures or proposals, is sentenced to an imprisonment of at least one year"", ""start_index"": 413, ""end_index"": 704}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Genital respectability offence - Article 337.txt
28,What is the minimum imprisonment term for repetitively building contact with a person under fifteen and offending their genital respectability?,"[{""content"": ""Any adult, who through Internet or other means of communication, builds contact with a person under the age of fifteen and offends the genital respectability of the latter using lecherous gestures or proposals, is sentenced to an imprisonment of at least two years. In case of this activity rehearsed repeatedly or an encounter has taken place, this shall entail a sentence of at least three years\u2019 imprisonment"", ""start_index"": 0, ""end_index"": 411}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Genital respectability offence - Article 337.txt
29,What is the minimum imprisonment term for repeatedly contacting a person under the age of fifteen and offending their genital respectability?,"[{""content"": ""Any person, who through Internet or other means of communication, builds contact with a person that appears to be a minor under the age of fifteen and offends the genital respectability of the latter using lecherous gestures or proposals, is sentenced to an imprisonment of at least one year. In case of this activity rehearsed repeatedly or an encounter with the appear-to-be minor has taken place, this shall entail a sentence of at least three years\u2019 imprisonment"", ""start_index"": 413, ""end_index"": 879}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Genital respectability offence - Article 337.txt
30,What are the penalties for maintaining a file without a permit or violating permit terms according to the provided text?,"[{""content"": ""Maintaining a file without a permit or violating permit terms is punished by at least one year\u2019s imprisonment and a fine of one to five million Drachmas"", ""start_index"": 163, ""end_index"": 315}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
31,How are controllers punished for failing to comply with Authority decisions or violating data transfer rules?,"[{""content"": ""Controllers who fail to comply with Authority decisions or violate data transfer rules face at least two years\u2019 imprisonment and a fine of one to five million Drachmas"", ""start_index"": 637, ""end_index"": 804}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
32,What is the punishment for unauthorized file interconnection or establishing a file without a permit?,"[{""content"": ""Unauthorized file interconnection or without permit is punished by up to three years\u2019 imprisonment and a fine of one to five million Drachmas"", ""start_index"": 317, ""end_index"": 458}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
33,What is the punishment for unlawful interference with personal data involving sensitive data?,"[{""content"": ""Unlawful interference with personal data is punished by imprisonment and a fine; for sensitive data, at least one year\u2019s imprisonment and a fine of one to ten million Drachmas"", ""start_index"": 460, ""end_index"": 635}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
34,How are acts punished if committed for unlawful benefit or to cause harm according to the text?,"[{""content"": ""If acts were committed for unlawful benefit or to cause harm, punishment is up to ten years\u2019 imprisonment and a fine of two to ten million Drachmas"", ""start_index"": 806, ""end_index"": 953}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
35,What is the punishment for acts that jeopardize democratic governance or national security?,"[{""content"": ""If acts jeopardize democratic governance or national security, punishment is confinement in a penitentiary and a fine of five to ten million Drachmas"", ""start_index"": 149, ""end_index"": 298}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
36,Who is held responsible if the Controller is not a natural person?,"[{""content"": ""If the Controller is not a natural person, the responsible party is the representative or head of the organization with administrative or managerial duties"", ""start_index"": 391, ""end_index"": 546}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
37,What is the timeframe within which preliminary investigations must be concluded and trial must begin?,"[{""content"": ""Preliminary investigations must conclude within two months of charges, and trial must begin within three months of completion"", ""start_index"": 810, ""end_index"": 935}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
38,What are the consequences for acts committed due to negligence?,"[{""content"": ""Acts committed due to negligence result in at least three months\u2019 imprisonment and a fine"", ""start_index"": 300, ""end_index"": 389}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
39,Who is authorized to carry out preliminary investigations even without Prosecutor’s order for certain offenses?,"[{""content"": ""Authorized members of the Authority may carry out preliminary investigations even without Prosecutor\u2019s order for certain offenses"", ""start_index"": 548, ""end_index"": 677}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
40,What is the time limit for the commencement of a trial after the completion of preliminary investigations?,"[{""content"": ""trial must begin within three months of completion"", ""start_index"": 75, ""end_index"": 125}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
41,What court has jurisdiction over felonies according to this law?,"[{""content"": ""Felonies under this law fall under the jurisdiction of the Court of Appeal"", ""start_index"": 256, ""end_index"": 330}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
42,When can proceedings be continued for a second time under this law and for what reasons?,"[{""content"": ""Continuation of proceedings is allowed only once and for extremely important reasons, with adjournment not exceeding two months"", ""start_index"": 127, ""end_index"": 254}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
43,What is the time frame for the conclusion of preliminary investigations under this law?,"[{""content"": ""Preliminary investigations must conclude within two months of charges"", ""start_index"": 0, ""end_index"": 69}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
44,What are the limitations on the adjournment of proceedings under this law?,"[{""content"": ""Continuation of proceedings is allowed only once and for extremely important reasons, with adjournment not exceeding two months"", ""start_index"": 127, ""end_index"": 254}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Protection of personal data - Article 22 Ν. 2472-1997.txt
45,What are the consequences for violating the provisions related to rights management information?,"[{""content"": ""Violation of these provisions is punished by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro, with applicable civil sanctions under article 65 of Law 2121/1993"", ""start_index"": 313, ""end_index"": 493}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Rights_Management Information - Article 66B N. 2121-1993.txt
46,What are the penalties for removing or altering rights management information?,"[{""content"": ""It is prohibited to knowingly remove or alter rights management information, or distribute protected works without such information if this facilitates copyright infringement"", ""start_index"": 137, ""end_index"": 311}, {""content"": ""Violation of these provisions is punished by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro, with applicable civil sanctions under article 65 of Law 2121/1993"", ""start_index"": 313, ""end_index"": 493}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Rights_Management Information - Article 66B N. 2121-1993.txt
47,What are the potential consequences for distributing protected works without rights management information?,"[{""content"": ""It is prohibited to knowingly remove or alter rights management information, or distribute protected works without such information if this facilitates copyright infringement"", ""start_index"": 137, ""end_index"": 311}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Rights_Management Information - Article 66B N. 2121-1993.txt
48,What is considered a violation regarding rights management information?,"[{""content"": ""It is prohibited to knowingly remove or alter rights management information, or distribute protected works without such information if this facilitates copyright infringement"", ""start_index"": 137, ""end_index"": 311}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Rights_Management Information - Article 66B N. 2121-1993.txt
49,What are the repercussions for distributing protected works without rights management information?,"[{""content"": ""It is prohibited to knowingly remove or alter rights management information, or distribute protected works without such information if this facilitates copyright infringement"", ""start_index"": 137, ""end_index"": 311}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Rights_Management Information - Article 66B N. 2121-1993.txt
50,What are the consequences of violating the provisions related to technological measures?,"[{""content"": ""Violation of the provisions is punishable by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro. It also entails civil sanctions under article 65 of Law 2121/1993"", ""start_index"": 618, ""end_index"": 798}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
51,What actions are prohibited in relation to technological measures without permission from the rightholder?,"[{""content"": ""It is prohibited to circumvent effective technological measures without permission from the rightholder, when done knowingly or with reasonable grounds to know"", ""start_index"": 279, ""end_index"": 438}, {""content"": ""It is prohibited to manufacture, import, distribute, sell, rent, advertise, or possess for commercial purposes devices or services intended to circumvent technological measures"", ""start_index"": 440, ""end_index"": 616}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
52,What penalties are imposed for violating technological measures?,"[{""content"": ""Violation of the provisions is punishable by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro"", ""start_index"": 618, ""end_index"": 731}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
53,What is defined as 'technological measures'?,"[{""content"": ""The term technological measures means any technology, device or component designed to prevent or restrict unauthorized acts in respect of works or other subject-matter"", ""start_index"": 0, ""end_index"": 167}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
54,What are the potential consequences of possessing devices or services intended to circumvent technological measures for commercial purposes?,"[{""content"": ""It is prohibited to manufacture, import, distribute, sell, rent, advertise, or possess for commercial purposes devices or services intended to circumvent technological measures"", ""start_index"": 440, ""end_index"": 616}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
55,What are the responsibilities of rightholders regarding exceptions for reproduction?,"[{""content"": ""Rightholders must ensure exceptions for reproduction for private use, teaching, libraries, judicial purposes, or accessibility for people with disabilities"", ""start_index"": 182, ""end_index"": 337}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
56,What are the consequences for violating the provisions outlined?,"[{""content"": ""Violation of the provisions is punishable by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro"", ""start_index"": 0, ""end_index"": 113}, {""content"": ""It also entails civil sanctions under article 65 of Law 2121/1993"", ""start_index"": 115, ""end_index"": 180}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
57,Where can disputes regarding the violation of provisions be resolved?,"[{""content"": ""Disputes may be mediated or resolved by the Court of Appeal of Athens"", ""start_index"": 339, ""end_index"": 408}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
58,What is the penalty for violating the provisions outlined?,"[{""content"": ""Violation of the provisions is punishable by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro"", ""start_index"": 0, ""end_index"": 113}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
59,What sanctions can be faced for violating the provisions?,"[{""content"": ""Violation of the provisions is punishable by imprisonment of at least one year and a fine of 2,900 to 15,000 Euro"", ""start_index"": 0, ""end_index"": 113}, {""content"": ""It also entails civil sanctions under article 65 of Law 2121/1993"", ""start_index"": 115, ""end_index"": 180}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Technological measures - Article 66A N. 2121-1993.txt
60,What are the legal consequences for individuals who obtain access to data without authorization from a computer or telecommunication systems?,"[{""content"": ""Everyone who obtains access to data recorded in a computer or in the external memory of a computer or transmitted by telecommunication systems shall be punished with imprisonment for up to six months or by a fine from 29 to 15,000 Euro, under the condition that these acts have been committed without right, especially in violation of prohibitions or of security measures taken by the legal holder"", ""start_index"": 0, ""end_index"": 397}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
61,What are the potential penalties for individuals who access data in violation of prohibitions or security measures set by the legal holder?,"[{""content"": ""Everyone who obtains access to data recorded in a computer or in the external memory of a computer or transmitted by telecommunication systems shall be punished with imprisonment for up to six months or by a fine from 29 to 15,000 Euro, under the condition that these acts have been committed without right, especially in violation of prohibitions or of security measures taken by the legal holder"", ""start_index"": 0, ""end_index"": 397}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
