,question,references,corpus_id
20,Under what conditions can the period for responding to a request be extended?,"[{""content"": ""The controller shall provide information on action taken on a request under Articles 15 to 22 to the data subject without undue delay and in any event within one month of receipt of the request"", ""start_index"": 2, ""end_index"": 195}, {""content"": ""That period may be extended by two further months where necessary, taking into account the complexity and number of the requests"", ""start_index"": 197, ""end_index"": 325}, {""content"": ""The controller shall inform the data subject of any such extension within one month of receipt of the request, together with the reasons for the delay"", ""start_index"": 327, ""end_index"": 477}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
21,What must the controller do if it does not take action on the request of the data subject?,"[{""content"": ""If the controller does not take action on the request of the data subject, the controller shall inform the data subject without delay and at the latest within one month of receipt of the request of the reasons for not taking action and on the possibility of lodging a complaint with a supervisory authority and seeking a judicial remedy"", ""start_index"": 666, ""end_index"": 1002}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
22,How soon must the controller respond to the data subject's request?,"[{""content"": ""The controller shall provide information on action taken on a request under Articles 15 to 22 to the data subject without undue delay and in any event within one month of receipt of the request"", ""start_index"": 2, ""end_index"": 195}, {""content"": ""The controller shall inform the data subject of any such extension within one month of receipt of the request, together with the reasons for the delay"", ""start_index"": 327, ""end_index"": 477}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
23,How should information be provided if the data subject makes a request by electronic form means?,"[{""content"": ""Where the data subject makes the request by electronic form means, the information shall be provided by electronic means where possible, unless otherwise requested by the data subject"", ""start_index"": 479, ""end_index"": 662}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
24,What must the controller inform the data subject of when extending the response period?,"[{""content"": ""The controller shall inform the data subject of any such extension within one month of receipt of the request, together with the reasons for the delay"", ""start_index"": 327, ""end_index"": 477}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
25,What must a controller do if it does not take action on a data subject's request?,"[{""content"": ""If the controller does not take action on the request of the data subject, the controller shall inform the data subject without delay and at the latest within one month of receipt of the request of the reasons for not taking action and on the possibility of lodging a complaint with a supervisory authority and seeking a judicial remedy"", ""start_index"": 2, ""end_index"": 338}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
26,Under what conditions can a controller charge a fee or refuse action on a data subject's request?,"[{""content"": ""Where requests from a data subject are manifestly unfounded or excessive, in particular because of their repetitive character, the controller may either: (a)  charge a reasonable fee taking into account the administrative costs of providing the information or communication or taking the action requested; or (b)  refuse to act on the request"", ""start_index"": 497, ""end_index"": 839}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
27,What information and actions must be provided free of charge according to the text?,"[{""content"": ""Information provided under Articles 13 and 14 and any communication and any actions taken under Articles 15 to 22 and 34 shall be provided free of charge"", ""start_index"": 342, ""end_index"": 495}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
28,What is the time frame within which the controller must inform the data subject of the reasons for not taking action on their request?,"[{""content"": ""If the controller does not take action on the request of the data subject, the controller shall inform the data subject without delay and at the latest within one month of receipt of the request of the reasons for not taking action and on the possibility of lodging a complaint with a supervisory authority and seeking a judicial remedy"", ""start_index"": 2, ""end_index"": 338}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
29,Who bears the burden of demonstrating the manifestly unfounded or excessive character of the request?,"[{""content"": ""Where requests from a data subject are manifestly unfounded or excessive, in particular because of their repetitive character, the controller may either: (a)  charge a reasonable fee taking into account the administrative costs of providing the information or communication or taking the action requested; or (b)  refuse to act on the request"", ""start_index"": 497, ""end_index"": 839}, {""content"": ""The controller shall bear the burden of demonstrating the manifestly unfounded or excessive character of the request"", ""start_index"": 841, ""end_index"": 957}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
30,Under what conditions can a controller request additional information to confirm the identity of a natural person making a request?,"[{""content"": ""Without prejudice to Article 11, where the controller has reasonable doubts concerning the identity of the natural person making the request referred to in Articles 15 to 21, the controller may request the provision of additional information necessary to confirm the identity of the data subject"", ""start_index"": 2, ""end_index"": 297}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
31,How may information be provided to data subjects according to Articles 13 and 14?,"[{""content"": ""The information to be provided to data subjects pursuant to Articles 13 and 14 may be provided in combination with standardised icons in order to give in an easily visible, intelligible and clearly legible manner a meaningful overview of the intended processing"", ""start_index"": 301, ""end_index"": 562}, {""content"": ""Where the icons are presented electronically they shall be machine-readable"", ""start_index"": 564, ""end_index"": 639}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
32,What is the Commission empowered to do according to Article 92?,"[{""content"": ""The Commission shall be empowered to adopt delegated acts in accordance with Article 92 for the purpose of determining the information to be presented by the icons and the procedures for providing standardised icons"", ""start_index"": 643, ""end_index"": 858}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
33,Under what conditions must the icons provided electronically be machine-readable?,"[{""content"": ""The information to be provided to data subjects pursuant to Articles 13 and 14 may be provided in combination with standardised icons in order to give in an easily visible, intelligible and clearly legible manner a meaningful overview of the intended processing"", ""start_index"": 301, ""end_index"": 562}, {""content"": ""Where the icons are presented electronically they shall be machine-readable"", ""start_index"": 564, ""end_index"": 639}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
34,What must be the characteristics of the icons provided to data subjects when presented electronically?,"[{""content"": ""The information to be provided to data subjects pursuant to Articles 13 and 14 may be provided in combination with standardised icons in order to give in an easily visible, intelligible and clearly legible manner a meaningful overview of the intended processing"", ""start_index"": 301, ""end_index"": 562}, {""content"": ""Where the icons are presented electronically they shall be machine-readable"", ""start_index"": 564, ""end_index"": 639}]","C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 12- Transparent information, communication and modalities for the exercise of the rights of the data.txt"
35,What information must the controller provide to the data subject when personal data are collected from them?,"[{""content"": ""Where personal data relating to a data subject are collected from the data subject, the controller shall, at the time when personal data are obtained, provide the data subject with all of the following information:"", ""start_index"": 2, ""end_index"": 216}, {""content"": ""(a)  the identity and the contact details of the controller and, where applicable, of the controller's representative;"", ""start_index"": 217, ""end_index"": 335}, {""content"": ""(b)  the contact details of the data protection officer, where applicable;"", ""start_index"": 336, ""end_index"": 410}, {""content"": ""(c)  the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;"", ""start_index"": 411, ""end_index"": 534}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
36,When must the controller provide information to the data subject?,"[{""content"": ""Where personal data relating to a data subject are collected from the data subject, the controller shall, at the time when personal data are obtained, provide the data subject with all of the following information:"", ""start_index"": 2, ""end_index"": 216}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
37,What information about the controller must be provided to the data subject?,"[{""content"": ""the identity and the contact details of the controller and, where applicable, of the controller's representative;"", ""start_index"": 222, ""end_index"": 335}, {""content"": ""the contact details of the data protection officer, where applicable;"", ""start_index"": 341, ""end_index"": 410}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
38,What information must be provided about the purposes of processing when personal data are collected?,"[{""content"": ""the purposes of the processing for which the personal data are intended as well as the legal basis for the processing;"", ""start_index"": 416, ""end_index"": 534}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
39,What contact details must be provided by the controller?,"[{""content"": ""the identity and the contact details of the controller and, where applicable, of the controller's representative;"", ""start_index"": 222, ""end_index"": 335}, {""content"": ""the contact details of the data protection officer, where applicable;"", ""start_index"": 341, ""end_index"": 410}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
40,What must be stated about international transfers of personal data?,"[{""content"": ""where applicable, the fact that the controller intends to transfer personal data to a third country or international organisation and the existence or absence of an adequacy decision by the Commission, or in the case of transfers referred to in Article 46 or 47, or the second subparagraph of Article 49(1), reference to the appropriate or suitable safeguards and the means by which to obtain a copy of them or where they have been made available"", ""start_index"": 239, ""end_index"": 685}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
41,What should be disclosed about the recipients of personal data?,"[{""content"": ""(e)  the recipients or categories of recipients of the personal data, if any;"", ""start_index"": 156, ""end_index"": 233}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
42,What must be disclosed when processing is based on point (f) of Article 6(1)?,"[{""content"": "".5.2016 L 119/40   (d)  where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party;"", ""start_index"": 0, ""end_index"": 155}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
43,"What needs to be included when referring to data transfers referred to in Article 46 or 47, or the second subparagraph of Article 49(1)?","[{""content"": ""where applicable, the fact that the controller intends to transfer personal data to a third country or international organisation and the existence or absence of an adequacy decision by the Commission, or in the case of transfers referred to in Article 46 or 47, or the second subparagraph of Article 49(1), reference to the appropriate or suitable safeguards and the means by which to obtain a copy of them or where they have been made available"", ""start_index"": 239, ""end_index"": 685}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
44,What should be disclosed if the controller intends to transfer personal data to a third country?,"[{""content"": ""where applicable, the fact that the controller intends to transfer personal data to a third country or international organisation and the existence or absence of an adequacy decision by the Commission, or in the case of transfers referred to in Article 46 or 47, or the second subparagraph of Article 49(1), reference to the appropriate or suitable safeguards and the means by which to obtain a copy of them or where they have been made available"", ""start_index"": 239, ""end_index"": 685}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
45,What information must the controller provide to ensure fair and transparent processing when personal data are obtained?,"[{""content"": ""In addition to the information referred to in paragraph 1, the controller shall, at the time when personal data are obtained, provide the data subject with the following further information necessary to ensure fair and transparent processing:"", ""start_index"": 1, ""end_index"": 243}, {""content"": ""(a)  the period for which the personal data will be stored, or if that is not possible, the criteria used to determine that period;"", ""start_index"": 244, ""end_index"": 375}, {""content"": ""(b)  the existence of the right to request from the controller access to and rectification or erasure of personal data or restriction of processing concerning the data subject or to object to processing as well as the right to data portability;"", ""start_index"": 376, ""end_index"": 620}, {""content"": ""(c)  where the processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affecting the lawfulness of processing based on consent before its withdrawal;"", ""start_index"": 621, ""end_index"": 861}, {""content"": ""(d)  the right to lodge a complaint with a supervisory authority;"", ""start_index"": 862, ""end_index"": 927}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
46,What rights does the data subject have concerning their personal data?,"[{""content"": ""the existence of the right to request from the controller access to and rectification or erasure of personal data or restriction of processing concerning the data subject or to object to processing as well as the right to data portability;"", ""start_index"": 381, ""end_index"": 620}, {""content"": ""where the processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affecting the lawfulness of processing based on consent before its withdrawal;"", ""start_index"": 626, ""end_index"": 861}, {""content"": ""the right to lodge a complaint with a supervisory authority;"", ""start_index"": 867, ""end_index"": 927}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
47,What information must be provided when processing is based on point (a) of Article 6(1) or point (a) of Article 9(2)?,"[{""content"": ""(c)  where the processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affecting the lawfulness of processing based on consent before its withdrawal;"", ""start_index"": 621, ""end_index"": 861}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
48,What must the controller inform the data subject about the period for which personal data will be stored?,"[{""content"": ""the controller shall, at the time when personal data are obtained, provide the data subject with the following further information necessary to ensure fair and transparent processing:"", ""start_index"": 60, ""end_index"": 243}, {""content"": ""(a)  the period for which the personal data will be stored, or if that is not possible, the criteria used to determine that period;"", ""start_index"": 244, ""end_index"": 375}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
49,What right does the data subject have concerning complaints?,"[{""content"": ""the right to lodge a complaint with a supervisory authority;"", ""start_index"": 867, ""end_index"": 927}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
50,What rights does the data subject have regarding automated decision-making?,"[{""content"": ""(f)  the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject"", ""start_index"": 700, ""end_index"": 984}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
51,What is required to be informed to the data subject about the provision of personal data?,"[{""content"": ""whether the provision of personal data is a statutory or contractual requirement, or a requirement necessary to enter into a contract, as well as whether the data subject is obliged to provide the personal data and of the possible consequences of failure to provide such data;"", ""start_index"": 423, ""end_index"": 699}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
52,What rights does the data subject have to withdraw consent?,"[{""content"": ""(c)  where the processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affecting the lawfulness of processing based on consent before its withdrawal;"", ""start_index"": 111, ""end_index"": 351}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
53,What right does the data subject have concerning complaints?,"[{""content"": ""(d)  the right to lodge a complaint with a supervisory authority;"", ""start_index"": 352, ""end_index"": 417}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
54,What rights does the data subject have about data portability?,"[{""content"": ""of processing concerning the data subject or to object to processing as well as the right to data portability;"", ""start_index"": 0, ""end_index"": 110}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
55,,"[{""content"": """", ""start_index"": 0, ""end_index"": 0}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
56,,[],C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
57,"When do paragraphs 1, 2, and 3 not apply?","[{""content"": ""Paragraphs 1, 2 and 3 shall not apply where and insofar as the data subject already has the information"", ""start_index"": 334, ""end_index"": 437}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
58,What must the controller do if they intend to process personal data for a different purpose?,"[{""content"": ""Where the controller intends to further process the personal data for a purpose other than that for which the personal data were collected, the controller shall provide the data subject prior to that further processing with information on that other purpose and with any relevant further information as referred to in paragraph 2"", ""start_index"": 2, ""end_index"": 331}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
59,When must the data controller provide additional information to the data subject?,"[{""content"": ""Where the controller intends to further process the personal data for a purpose other than that for which the personal data were collected, the controller shall provide the data subject prior to that further processing with information on that other purpose and with any relevant further information as referred to in paragraph 2"", ""start_index"": 2, ""end_index"": 331}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 13- Information to be provided where personal data are collected from the data subject.txt
