,question,references,corpus_id
10,What are the potential penalties for unauthorized access to computer data?,"[{""content"": ""Everyone who obtains access to data recorded in a computer or in the external memory of a computer or transmitted by telecommunication systems shall be punished with imprisonment for up to six months or by a fine from 29 to 15,000 Euro, under the condition that these acts have been committed without right, especially in violation of prohibitions or of security measures taken by the legal holder"", ""start_index"": 0, ""end_index"": 397}, {""content"": ""If the act concerns the international relations or the security of the State, he shall be punished according to Article 148"", ""start_index"": 399, ""end_index"": 522}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
11,Who will be punished according to Article 148 regarding unauthorized access to data involving international relations or state security?,"[{""content"": ""If the act concerns the international relations or the security of the State, he shall be punished according to Article 148"", ""start_index"": 399, ""end_index"": 522}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
12,In what situation would unauthorized access to computer data by an individual in service of the legal data holder not be punished?,"[{""content"": ""If the offender is in the service of the legal holder of the data, the act of the preceding paragraph shall be punished only if it has been explicitly prohibited by internal regulations or by a written decision of the holder or of a competent employee of his"", ""start_index"": 524, ""end_index"": 782}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
13,What are the potential penalties for unauthorized access to computer data by someone who is not in the service of the legal data holder?,"[{""content"": ""Everyone who obtains access to data recorded in a computer or in the external memory of a computer or transmitted by telecommunication systems shall be punished with imprisonment for up to six months or by a fine from 29 to 15,000 Euro, under the condition that these acts have been committed without right, especially in violation of prohibitions or of security measures taken by the legal holder"", ""start_index"": 0, ""end_index"": 397}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
14,Under what circumstances will an individual not be punished for unauthorized access to computer data if they are in the service of the legal data holder?,"[{""content"": ""If the offender is in the service of the legal holder of the data, the act of the preceding paragraph shall be punished only if it has been explicitly prohibited by internal regulations or by a written decision of the holder or of a competent employee of his"", ""start_index"": 524, ""end_index"": 782}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Unauthorized data access - Article 370Γ ΠΚ.txt
15,How is the crime of fraud defined in Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""According to Article 386 paragraph 1 of the Greek Penal Code, the crime of fraud is established both objectively and subjectively when a person knowingly presents false facts as true, or unlawfully conceals or suppresses true facts, thereby deceiving another person who, as a result of this deception, performs an act, omission, or acquiescence that involves a disposition of property, which directly and necessarily causes financial harm to the deceived person or another, with the intent of obtaining an unlawful benefit for themselves or another"", ""start_index"": 0, ""end_index"": 548}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
16,What are the key elements required to establish the crime of fraud under Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""According to Article 386 paragraph 1 of the Greek Penal Code, the crime of fraud is established both objectively and subjectively when a person knowingly presents false facts as true, or unlawfully conceals or suppresses true facts, thereby deceiving another person who, as a result of this deception, performs an act, omission, or acquiescence that involves a disposition of property, which directly and necessarily causes financial harm to the deceived person or another, with the intent of obtaining an unlawful benefit for themselves or another"", ""start_index"": 0, ""end_index"": 548}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
17,Under what circumstances is the crime of fraud considered established under Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""According to Article 386 paragraph 1 of the Greek Penal Code, the crime of fraud is established both objectively and subjectively when a person knowingly presents false facts as true, or unlawfully conceals or suppresses true facts, thereby deceiving another person who, as a result of this deception, performs an act, omission, or acquiescence that involves a disposition of property, which directly and necessarily causes financial harm to the deceived person or another, with the intent of obtaining an unlawful benefit for themselves or another"", ""start_index"": 0, ""end_index"": 548}, {""content"": ""It is irrelevant whether or not this intended benefit was actually achieved"", ""start_index"": 550, ""end_index"": 625}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
18,Is the achievement of the intended benefit relevant in establishing the crime of fraud under Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""It is irrelevant whether or not this intended benefit was actually achieved"", ""start_index"": 550, ""end_index"": 625}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
19,What is the significance of the intended benefit in relation to the crime of fraud as per Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""It is irrelevant whether or not this intended benefit was actually achieved"", ""start_index"": 550, ""end_index"": 625}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
20,What definition of 'facts' is provided within the scope of the law?,"[{""content"": ""Furthermore, within the meaning of the law, \u201cfacts\u201d also include those referring to future events and promises, when they are accompanied by false assurances and representations of other false facts relating to the past or present, in such a manner as to create the impression of future fulfillment, based on the false situation presented by the perpetrator, who has already made the decision not to fulfill their obligation"", ""start_index"": 0, ""end_index"": 424}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
21,How are future events and promises considered 'facts' in the context of the law?,"[{""content"": ""Furthermore, within the meaning of the law, \u201cfacts\u201d also include those referring to future events and promises, when they are accompanied by false assurances and representations of other false facts relating to the past or present, in such a manner as to create the impression of future fulfillment, based on the false situation presented by the perpetrator, who has already made the decision not to fulfill their obligation"", ""start_index"": 0, ""end_index"": 424}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
22,How does the law define 'facts' in relation to promises and future events?,"[{""content"": ""Furthermore, within the meaning of the law, \u201cfacts\u201d also include those referring to future events and promises, when they are accompanied by false assurances and representations of other false facts relating to the past or present, in such a manner as to create the impression of future fulfillment, based on the false situation presented by the perpetrator, who has already made the decision not to fulfill their obligation"", ""start_index"": 0, ""end_index"": 424}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
23,How does the law consider promises and false assurances when defining 'facts'?,"[{""content"": ""Furthermore, within the meaning of the law, \u201cfacts\u201d also include those referring to future events and promises, when they are accompanied by false assurances and representations of other false facts relating to the past or present, in such a manner as to create the impression of future fulfillment, based on the false situation presented by the perpetrator, who has already made the decision not to fulfill their obligation"", ""start_index"": 0, ""end_index"": 424}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
24,What type of situation does the law describe in relation to promises and representations?,"[{""content"": ""Furthermore, within the meaning of the law, \u201cfacts\u201d also include those referring to future events and promises, when they are accompanied by false assurances and representations of other false facts relating to the past or present, in such a manner as to create the impression of future fulfillment, based on the false situation presented by the perpetrator, who has already made the decision not to fulfill their obligation"", ""start_index"": 0, ""end_index"": 424}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1484_2018.txt
25,What is one of the required elements for the establishment of the crime of fraud according to the Greek Penal Code?,"[{""content"": ""a) Intent of the perpetrator to obtain for themselves or another an unlawful pecuniary benefit, regardless of whether this benefit was actually realized;"", ""start_index"": 668, ""end_index"": 821}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
26,"According to Article 386 of the Greek Penal Code, what is the minimum imprisonment term for causing damage to another person's property through fraudulent means?","[{""content"": ""Whoever, with the intent to obtain for themselves or another an unlawful pecuniary benefit, causes damage to another person\u2019s property by persuading someone to act, omit, or tolerate something through the knowing misrepresentation of false facts as true, or through the unlawful concealment or suppression of true facts, shall be punished by imprisonment of at least three months, and if the damage caused is particularly large, by imprisonment of at least two years"", ""start_index"": 81, ""end_index"": 547}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
27,"Based on Article 386 of the Greek Penal Code, what punishment is stipulated for causing damage to another person's property through fraudulent means if the damage caused is particularly large?","[{""content"": ""Whoever, with the intent to obtain for themselves or another an unlawful pecuniary benefit, causes damage to another person\u2019s property by persuading someone to act, omit, or tolerate something through the knowing misrepresentation of false facts as true, or through the unlawful concealment or suppression of true facts, shall be punished by imprisonment of at least three months, and if the damage caused is particularly large, by imprisonment of at least two years"", ""start_index"": 81, ""end_index"": 547}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
28,What is the criteria needed for the intent of the perpetrator to establish the crime of fraud under Article 386 of the Greek Penal Code?,"[{""content"": ""a) Intent of the perpetrator to obtain for themselves or another an unlawful pecuniary benefit, regardless of whether this benefit was actually realized;"", ""start_index"": 668, ""end_index"": 821}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
29,"In the Greek Penal Code under Article 386, what type of benefit must the perpetrator intend to obtain for the crime of fraud to be established?","[{""content"": ""Whoever, with the intent to obtain for themselves or another an unlawful pecuniary benefit, causes damage to another person\u2019s property by persuading someone to act, omit, or tolerate something through the knowing misrepresentation of false facts as true, or through the unlawful concealment or suppression of true facts, shall be punished by imprisonment of at least three months, and if the damage caused is particularly large, by imprisonment of at least two years"", ""start_index"": 81, ""end_index"": 547}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
30,What elements are necessary to establish the crime of fraud based on the provided provision?,"[{""content"": ""From this provision, it follows that for the crime of fraud to be established, the following elements are required:\n\na) Intent of the perpetrator to obtain for themselves or another an unlawful pecuniary benefit, regardless of whether this benefit was actually realized;\n\nb) The knowing misrepresentation of false facts as true, or the unlawful concealment or suppression of true facts, as a result of which, as a causal factor, someone is deceived and acts in a way that is detrimental to themselves or another (by an act, omission, or acquiescence); and\n\nc) Damage to another\u2019s property, in the sense recognized by civil law, which must be causally linked to the fraudulent conduct (the deceptive act or omission of the perpetrator) and to the resulting deception of the person who made the property disposition. It is not required that the person deceived be the same person who suffered the damage"", ""start_index"": 0, ""end_index"": 901}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
31,"According to the provision, what is required for damage to be connected to fraudulent conduct in a fraud case?","[{""content"": ""c) Damage to another\u2019s property, in the sense recognized by civil law, which must be causally linked to the fraudulent conduct (the deceptive act or omission of the perpetrator) and to the resulting deception of the person who made the property disposition"", ""start_index"": 557, ""end_index"": 813}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
32,What conditions must be met to establish the intent for obtaining an unlawful pecuniary benefit in a fraud case?,"[{""content"": ""a) Intent of the perpetrator to obtain for themselves or another an unlawful pecuniary benefit, regardless of whether this benefit was actually realized;"", ""start_index"": 117, ""end_index"": 270}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
33,What constitutes knowing misrepresentation in the context of establishing fraud?,"[{""content"": ""b) The knowing misrepresentation of false facts as true, or the unlawful concealment or suppression of true facts, as a result of which, as a causal factor, someone is deceived and acts in a way that is detrimental to themselves or another (by an act, omission, or acquiescence);"", ""start_index"": 272, ""end_index"": 551}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
34,What is the relationship between deception and causing detriment in the context of establishing fraud?,"[{""content"": ""b) The knowing misrepresentation of false facts as true, or the unlawful concealment or suppression of true facts, as a result of which, as a causal factor, someone is deceived and acts in a way that is detrimental to themselves or another (by an act, omission, or acquiescence);"", ""start_index"": 272, ""end_index"": 551}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
35,What type of damage must be causally linked to fraudulent conduct in the crime of fraud?,"[{""content"": ""Damage to another\u2019s property, in the sense recognized by civil law, which must be causally linked to the fraudulent conduct (the deceptive act or omission of the perpetrator) and to the resulting deception of the person who made the property disposition"", ""start_index"": 3, ""end_index"": 256}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
36,"In the context of property damage in the crime of fraud, does the person who suffers the damage have to be the same as the person deceived?","[{""content"": ""It is not required that the person deceived be the same person who suffered the damage"", ""start_index"": 258, ""end_index"": 344}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
37,What is required for damage to be considered as part of the objective aspect of the crime of fraud?,"[{""content"": ""Property damage exists when there is a reduction or deterioration in the victim\u2019s assets, even if the victim has an active claim to restitution"", ""start_index"": 347, ""end_index"": 490}, {""content"": ""However, as an element of the objective aspect of the crime of fraud, the damage must be the direct, necessary, and exclusive result of the property disposition\u2014namely, the act, omission, or acquiescence performed by the person deceived by the perpetrator\u2019s fraudulent conduct"", ""start_index"": 492, ""end_index"": 768}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
38,Is it necessary for the victim of property damage in fraud to have an active claim to restitution?,"[{""content"": ""Property damage exists when there is a reduction or deterioration in the victim\u2019s assets, even if the victim has an active claim to restitution"", ""start_index"": 347, ""end_index"": 490}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
39,Is it a requirement for property damage to be the direct and exclusive result of the property disposition in the crime of fraud?,"[{""content"": ""Property damage exists when there is a reduction or deterioration in the victim\u2019s assets, even if the victim has an active claim to restitution"", ""start_index"": 347, ""end_index"": 490}, {""content"": ""as an element of the objective aspect of the crime of fraud, the damage must be the direct, necessary, and exclusive result of the property disposition\u2014namely, the act, omission, or acquiescence performed by the person deceived by the perpetrator\u2019s fraudulent conduct"", ""start_index"": 501, ""end_index"": 768}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
40,What is required for property damage to be considered an element of the objective aspect of fraud?,"[{""content"": ""However, as an element of the objective aspect of the crime of fraud, the damage must be the direct, necessary, and exclusive result of the property disposition\u2014namely, the act, omission, or acquiescence performed by the person deceived by the perpetrator\u2019s fraudulent conduct"", ""start_index"": 145, ""end_index"": 421}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
41,What must exist between the perpetrator's deceptive behavior and the resulting property damage in the context of the crime of fraud?,"[{""content"": ""There must therefore be a causal connection between the perpetrator\u2019s deceptive behavior and the deception it caused, as well as between this deception and the resulting property damage, which must be the direct, necessary, and exclusive outcome of the deception and of the act, omission, or acquiescence of the deceived person"", ""start_index"": 424, ""end_index"": 751}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
42,What is necessary for property damage to be considered an outcome of the act in the context of fraud?,"[{""content"": ""There must therefore be a causal connection between the perpetrator\u2019s deceptive behavior and the deception it caused, as well as between this deception and the resulting property damage, which must be the direct, necessary, and exclusive outcome of the deception and of the act, omission, or acquiescence of the deceived person"", ""start_index"": 424, ""end_index"": 751}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
43,What type of connection must exist between the perpetrator's deceptive behavior and the resulting property damage for it to be considered an element of the objective aspect of fraud?,"[{""content"": ""There must therefore be a causal connection between the perpetrator\u2019s deceptive behavior and the deception it caused, as well as between this deception and the resulting property damage, which must be the direct, necessary, and exclusive outcome of the deception and of the act, omission, or acquiescence of the deceived person"", ""start_index"": 424, ""end_index"": 751}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
44,What is essential for the property damage to be recognized as a consequence of the deception and the actions of the deceived individual in the crime of fraud?,"[{""content"": ""There must therefore be a causal connection between the perpetrator\u2019s deceptive behavior and the deception it caused, as well as between this deception and the resulting property damage, which must be the direct, necessary, and exclusive outcome of the deception and of the act, omission, or acquiescence of the deceived person"", ""start_index"": 424, ""end_index"": 751}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
45,What distinguishes the term 'facts' from expectations of the future in relation to the crime of fraud?,"[{""content"": ""The term \u201cfacts\u201d refers to real circumstances relating to the past or present, and not to those expected to occur in the future, such as mere promises or contractual obligations"", ""start_index"": 330, ""end_index"": 507}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
46,How is the crime of fraud established when promises are intertwined with false assurances?,"[{""content"": ""when such promises or obligations are accompanied by false assurances and representations of other false facts relating to the present or the past, in such a way as to create the impression of future fulfillment, based on the false present situation presented by a perpetrator who has already made the decision not to fulfill their obligation, then the crime of fraud is established"", ""start_index"": 518, ""end_index"": 900}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
47,"What connection must exist between the perpetrator's deceptive behavior, the deception caused, and property damage in relation to the crime of fraud?","[{""content"": ""There must therefore be a causal connection between the perpetrator\u2019s deceptive behavior and the deception it caused, as well as between this deception and the resulting property damage, which must be the direct, necessary, and exclusive outcome of the deception and of the act, omission, or acquiescence of the deceived person"", ""start_index"": 0, ""end_index"": 327}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
48,What defines the term 'facts' in the context of the crime of fraud?,"[{""content"": ""The term \u201cfacts\u201d refers to real circumstances relating to the past or present, and not to those expected to occur in the future, such as mere promises or contractual obligations"", ""start_index"": 330, ""end_index"": 507}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
49,"What is required for property damage to be considered a direct, necessary, and exclusive outcome of a deception in the context of fraud?","[{""content"": ""There must therefore be a causal connection between the perpetrator\u2019s deceptive behavior and the deception it caused, as well as between this deception and the resulting property damage, which must be the direct, necessary, and exclusive outcome of the deception and of the act, omission, or acquiescence of the deceived person"", ""start_index"": 0, ""end_index"": 327}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
50,"According to the text, what is considered the crucial moment in a fraud scheme?","[{""content"": ""The time of commission of the fraud is considered to be the moment when the perpetrator acted and completed their deceptive conduct\u2014that is, when they made the false representations that deceived the victim or a third party"", ""start_index"": 0, ""end_index"": 223}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
51,When is the time of commission of fraud considered irrelevant according to the text?,"[{""content"": ""Any later time at which the victim\u2019s financial loss actually occurred\u2014thus completing the fraud\u2014or the time when the deceived person performed the harmful act or omission, is irrelevant"", ""start_index"": 225, ""end_index"": 410}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
52,"In the context of fraud, what specific moments are considered irrelevant according to the text?","[{""content"": ""Any later time at which the victim\u2019s financial loss actually occurred\u2014thus completing the fraud\u2014or the time when the deceived person performed the harmful act or omission, is irrelevant"", ""start_index"": 225, ""end_index"": 410}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
53,At what point is the time of commission of fraud determined according to the text?,"[{""content"": ""The time of commission of the fraud is considered to be the moment when the perpetrator acted and completed their deceptive conduct\u2014that is, when they made the false representations that deceived the victim or a third party"", ""start_index"": 0, ""end_index"": 223}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
54,When does the text define the time of commission of fraud?,"[{""content"": ""The time of commission of the fraud is considered to be the moment when the perpetrator acted and completed their deceptive conduct\u2014that is, when they made the false representations that deceived the victim or a third party"", ""start_index"": 0, ""end_index"": 223}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 1501_2018.txt
55,What are the required elements for establishing the crime of fraud according to Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""a) The intent of the perpetrator to obtain for themselves or another an unlawful pecuniary benefit;"", ""start_index"": 647, ""end_index"": 746}, {""content"": ""b) The knowing misrepresentation of false facts as true, or the unlawful concealment or suppression of true facts, as a result of which\u2014serving as the causal factor\u2014someone is deceived and proceeds to an act, omission, or acquiescence detrimental to themselves or another;"", ""start_index"": 748, ""end_index"": 1020}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 310_2016.txt
56,What type of punishment can be imposed for causing damage to another's property through fraudulent actions according to Article 386 paragraph 1 of the Greek Penal Code?,"[{""content"": ""Whoever, with the intent to obtain for themselves or another an unlawful pecuniary benefit, causes damage to another\u2019s property by persuading someone to act, omit, or tolerate something through the knowing misrepresentation of false facts as true, or through the unlawful concealment or suppression of true facts, shall be punished by imprisonment of at least three months, and if the damage caused is particularly large, by imprisonment of at least two years"", ""start_index"": 64, ""end_index"": 523}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 310_2016.txt
57,What are the consequences specified in Article 386 paragraph 1 of the Greek Penal Code for causing significant damage to another's property through fraudulent means?,"[{""content"": ""Whoever, with the intent to obtain for themselves or another an unlawful pecuniary benefit, causes damage to another\u2019s property by persuading someone to act, omit, or tolerate something through the knowing misrepresentation of false facts as true, or through the unlawful concealment or suppression of true facts, shall be punished by imprisonment of at least three months, and if the damage caused is particularly large, by imprisonment of at least two years"", ""start_index"": 64, ""end_index"": 523}]",c://Users//johnk//Documents//GitHub//AILA-application//backend//evaluation///files/Greek Cybercrime Legislation/Decision No 310_2016.txt
