,question,references,corpus_id
10,What type of content is often used in fraudulent emails related to quishing attacks?,"[{""content"": ""In quishing, attackers exploit QR codes to redirect users to fraudulent sites"", ""start_index"": 0, ""end_index"": 77}, {""content"": ""This is often tied to fake emails about undelivered shipments or failed payments"", ""start_index"": 79, ""end_index"": 159}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Quishing (QR Code Phishing).txt
11,How do attackers lure victims into providing sensitive information during quishing attacks?,"[{""content"": ""Victims scan a QR code believing it to be from a trusted source and are led to input their credit card and personal details on malicious websites"", ""start_index"": 174, ""end_index"": 319}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Quishing (QR Code Phishing).txt
12,What action do victims take when they scan fraudulent QR codes in quishing attacks?,"[{""content"": ""Victims scan a QR code believing it to be from a trusted source and are led to input their credit card and personal details on malicious websites"", ""start_index"": 174, ""end_index"": 319}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Quishing (QR Code Phishing).txt
13,What is a common method used by attackers to deceive victims during quishing attacks?,"[{""content"": ""In quishing, attackers exploit QR codes to redirect users to fraudulent sites"", ""start_index"": 0, ""end_index"": 77}, {""content"": ""Victims scan a QR code believing it to be from a trusted source and are led to input their credit card and personal details on malicious websites"", ""start_index"": 174, ""end_index"": 319}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Quishing (QR Code Phishing).txt
14,How do attackers use QR codes to trick victims in quishing attacks?,"[{""content"": ""In quishing, attackers exploit QR codes to redirect users to fraudulent sites"", ""start_index"": 0, ""end_index"": 77}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Quishing (QR Code Phishing).txt
15,How do attackers exploit the victim's phone number after gaining control?,"[{""content"": ""Once the new SIM is activated, attackers intercept calls and SMS (including OTPs), gaining unauthorized access to bank accounts and sensitive apps"", ""start_index"": 147, ""end_index"": 293}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/SIM Swapping.txt
16,What is the method attackers use to gain unauthorized access to sensitive information after taking control of a victim's phone number?,"[{""content"": ""Scenario:\n- Once the new SIM is activated, attackers intercept calls and SMS (including OTPs), gaining unauthorized access to bank accounts and sensitive apps"", ""start_index"": 135, ""end_index"": 293}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/SIM Swapping.txt
17,What is the initial step attackers take to gain control of a victim's phone number?,"[{""content"": ""Attackers take control of a victim\u2019s phone number by fraudulently requesting a SIM replacement from telecom providers using fake IDs"", ""start_index"": 0, ""end_index"": 132}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/SIM Swapping.txt
18,How do attackers intercept calls and SMS after fraudulently obtaining a new SIM card?,"[{""content"": ""Once the new SIM is activated, attackers intercept calls and SMS (including OTPs), gaining unauthorized access to bank accounts and sensitive apps"", ""start_index"": 147, ""end_index"": 293}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/SIM Swapping.txt
19,What is the outcome of attackers gaining control of a victim's phone number through fraudulent SIM replacement?,"[{""content"": ""Once the new SIM is activated, attackers intercept calls and SMS (including OTPs), gaining unauthorized access to bank accounts and sensitive apps"", ""start_index"": 147, ""end_index"": 293}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/SIM Swapping.txt
20,How do attackers exploit platforms like Facebook or Instagram?,"[{""content"": ""Attackers exploit platforms like Facebook or Instagram to impersonate friends or brands"", ""start_index"": 0, ""end_index"": 87}, {""content"": ""They bait victims into clicking malicious links or giving up personal data"", ""start_index"": 89, ""end_index"": 163}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Social Media Phishing.txt
21,What tactics do attackers use to bait victims on platforms like Facebook or Instagram?,"[{""content"": ""Attackers exploit platforms like Facebook or Instagram to impersonate friends or brands"", ""start_index"": 0, ""end_index"": 87}, {""content"": ""They bait victims into clicking malicious links or giving up personal data"", ""start_index"": 89, ""end_index"": 163}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Social Media Phishing.txt
22,What is an example of how attackers execute data theft through impersonation on platforms like Facebook or Instagram?,"[{""content"": ""Fake identities mimic users or support agents to build trust and execute data theft via messages or misleading support threads"", ""start_index"": 179, ""end_index"": 305}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Social Media Phishing.txt
23,How do fake identities deceive and target individuals on platforms like Facebook or Instagram?,"[{""content"": ""Fake identities mimic users or support agents to build trust and execute data theft via messages or misleading support threads"", ""start_index"": 179, ""end_index"": 305}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Social Media Phishing.txt
24,How do attackers gain victims' trust on platforms like Facebook or Instagram?,"[{""content"": ""Fake identities mimic users or support agents to build trust and execute data theft via messages or misleading support threads"", ""start_index"": 179, ""end_index"": 305}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Social Media Phishing.txt
25,What are the different scenarios of spear phishing mentioned in the text?,"[{""content"": ""CEO Fraud: Attackers impersonate executives to extract financial or sensitive data from employees"", ""start_index"": 208, ""end_index"": 305}, {""content"": ""Whaling: High-ranking executives are targeted using tailored fraud emails that press for immediate action without verification"", ""start_index"": 309, ""end_index"": 435}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Spear Phishing.txt
26,How does spear phishing differ from mass phishing?,"[{""content"": ""Spear phishing targets specific individuals or employees within an organization using personalized, deceptive emails. Unlike mass phishing, these emails are crafted to seem familiar and urgent"", ""start_index"": 0, ""end_index"": 192}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Spear Phishing.txt
27,What types of individuals are targeted in whaling attacks?,"[{""content"": ""Whaling: High-ranking executives are targeted using tailored fraud emails that press for immediate action without verification"", ""start_index"": 309, ""end_index"": 435}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Spear Phishing.txt
28,What is the main difference between CEO Fraud and Whaling in spear phishing attacks?,"[{""content"": ""CEO Fraud: Attackers impersonate executives to extract financial or sensitive data from employees"", ""start_index"": 208, ""end_index"": 305}, {""content"": ""Whaling: High-ranking executives are targeted using tailored fraud emails that press for immediate action without verification"", ""start_index"": 309, ""end_index"": 435}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Spear Phishing.txt
29,What is the primary method of targeting individuals in spear phishing attacks?,"[{""content"": ""Spear phishing targets specific individuals or employees within an organization using personalized, deceptive emails"", ""start_index"": 0, ""end_index"": 116}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Spear Phishing.txt
30,What methods do attackers use to manipulate victims during voice phishing?,"[{""content"": ""Voice phishing involves manipulating victims over the phone"", ""start_index"": 0, ""end_index"": 59}, {""content"": ""Attackers pose as bank officials or authorities and use intimidation to extract financial details"", ""start_index"": 61, ""end_index"": 158}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Vishing (Voice Phishing).txt
31,How do attackers deceive victims in voice phishing schemes?,"[{""content"": ""Voice phishing involves manipulating victims over the phone"", ""start_index"": 0, ""end_index"": 59}, {""content"": ""Attackers pose as bank officials or authorities and use intimidation to extract financial details"", ""start_index"": 61, ""end_index"": 158}, {""content"": ""Victims are coerced into giving away PINs, passwords, or other credentials under false pretenses of legal or financial emergencies"", ""start_index"": 173, ""end_index"": 303}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Vishing (Voice Phishing).txt
32,What tactics do attackers rely on to extract financial details during voice phishing?,"[{""content"": ""Voice phishing involves manipulating victims over the phone"", ""start_index"": 0, ""end_index"": 59}, {""content"": ""Attackers pose as bank officials or authorities and use intimidation to extract financial details"", ""start_index"": 61, ""end_index"": 158}, {""content"": ""Victims are coerced into giving away PINs, passwords, or other credentials under false pretenses of legal or financial emergencies"", ""start_index"": 173, ""end_index"": 303}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Vishing (Voice Phishing).txt
33,Who do attackers typically impersonate in voice phishing attacks?,"[{""content"": ""Attackers pose as bank officials or authorities and use intimidation to extract financial details"", ""start_index"": 61, ""end_index"": 158}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Vishing (Voice Phishing).txt
34,What information do attackers typically try to extract from victims in voice phishing attacks?,"[{""content"": ""Victims are coerced into giving away PINs, passwords, or other credentials under false pretenses of legal or financial emergencies"", ""start_index"": 173, ""end_index"": 303}]",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//Phishing Scenarios/Vishing (Voice Phishing).txt
